    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
8900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
9900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
10900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
11900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
12900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
13900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
14900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
15900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
16900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
17900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
18900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
