    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8200, -53.4226,  90988.5,  93230.8, -55.4035,  -90815.4,  93026.4
8300, 20.6142,  91115.8,  93365.9, 16.5508,  -90936.7,  93155.3
8400, 76.4665,  91601.3,  93862.2, 71.7643,  -91423.7,  93653.1
8500, 9.69815,  91525.2,  93781.6, 6.60088,  -91351.1,  93576.1
8600, -16.0486,  91346.8,  93599.1, -19.1384,  -91172.4,  93393.4
8700, -21.6548,  91254.8,  93504.8, -25.0115,  -91080.4,  93299
8800, 8.43734,  91353.4,  93607.9, 4.51888,  -91176.9,  93399.9
8900, 34.6987,  91491.8,  93749.8, 30.4895,  -91313.6,  93540.2
9000, -16.8394,  91420.5,  93674.1, -19.7412,  -91245.7,  93467.9
9100, -48.5777,  91014.2,  93258.1, -51.1585,  -90839.3,  93051.8
9200, 38.8597,  91201.6,  93453.9, 34.0666,  -91022.8,  93243.6
9300, 71.7814,  91657.1,  93918.9, 67.3847,  -91480.8,  93711.2
9400, -27.3291,  91479.4,  93733.8, -29.5606,  -91306.1,  93529.1
9500, -29.5798,  91124,  93371.1, -32.9088,  -90949,  93164.8
9600, 26.9697,  91313.8,  93566.9, 22.7669,  -91137.3,  93359.1
9700, 16.5418,  91598.3,  93858.8, 13.2772,  -91421.2,  93650.1
9800, -4.12567,  91363.7,  93617, -7.69966,  -91187.3,  93409.2
9900, -19.6044,  91196,  93444.8, -22.651,  -91020.9,  93238.4
10000, -15.0629,  91128,  93376, -18.3529,  -90952.7,  93169.3
10100, 45.9628,  91349.1,  93604.6, 41.3971,  -91171.4,  93395.4
10200, 56.0081,  91600.4,  93861, 51.4807,  -91423.1,  93652.1
10300, -44.1989,  91306.9,  93557, -46.6033,  -91133.2,  93352
10400, -11.0719,  91119.3,  93367.5, -14.8986,  -90942.4,  93159.2
10500, 59.1489,  91526.4,  93786.9, 54.2074,  -91346.1,  93575
10600, 9.67827,  91688.8,  93950.7, 6.43491,  -91512.2,  93742.6
10700, -41.564,  91194.1,  93441.8, -44.3409,  -91019.8,  93236.3
10800, -4.38868,  91176.2,  93426.5, -7.98009,  -90998.8,  93217.7
10900, 25.8807,  91390.7,  93646.6, 21.5075,  -91213.4,  93437.7
11000, 16.0486,  91350.9,  93603.8, 12.4232,  -91175.9,  93397.4
11100, 21.5437,  91442.5,  93698.8, 17.9109,  -91264.8,  93489.6
11200, -25.9754,  91255.1,  93504.9, -29.321,  -91079.3,  93297.8
11300, 7.94906,  91188.6,  93437.9, 4.05643,  -91012.8,  93230.8
11400, 50.4002,  91592.6,  93854.4, 46.1844,  -91413.4,  93643.6
11500, -0.149278,  91656.2,  93916.8, -3.20953,  -91480.2,  93709.2
11600, -50.8723,  91077.9,  93322.3, -53.6658,  -90904.6,  93117.8
11700, 15.2153,  91216.9,  93469, 11.6352,  -91039.1,  93259.7
11800, 52.5001,  91651.2,  93914.5, 48.0652,  -91471.6,  93703.2
11900, -8.95932,  91348.6,  93600.3, -11.9837,  -91173.8,  93394.1
12000, -3.6744,  91205.7,  93455.5, -6.69297,  -91029.2,  93247.7
12100, 13.7672,  91313.3,  93566.5, 9.84188,  -91135.8,  93357.5
12200, 28.1094,  91395,  93649.7, 24.1698,  -91219.3,  93442.6
12300, 24.8859,  91485.1,  93742.8, 21.0426,  -91307.8,  93534
12400, -10.6417,  91427.1,  93681.3, -13.6282,  -91252.2,  93475
12500, -29.9175,  91140.3,  93387.6, -33.1845,  -90965,  93181
12600, 19.9615,  91279.8,  93533.3, 15.9072,  -91101.6,  93323.6
12700, 43.092,  91621.9,  
