100, 0.172178, 26.9251, 39.7195, 46622.8
200, 0.0954717, 18.2526, 26.4843, 25313.5
300, 0.0702897, 13.6817, 24.0318, 18435.9
400, 0.071557, 10.1864, 21.0829, 19054.2
500, 0.068787, 10.6325, 17.5505, 18319.7
600, 0.0616379, 7.53961, 17.9112, 16271.6
700, 0.052147, 7.65429, 18.2555, 13814.7
800, 0.0549691, 6.4767, 15.8858, 14473.2
900, 0.0529355, 5.99643, 15.0306, 13892.5
1000, 0.056525, 5.8305, 10.3115, 15252.6
1100, 0.0536195, 4.79195, 10.8705, 14496.1
1200, 0.0475922, 4.43105, 12.5435, 12606.6
1300, 0.0434838, 4.4927, 13.1578, 11410.6
1400, 0.0378202, 4.05698, 13.9057, 9922.58
1500, 0.037156, 3.44376, 12.6635, 9904.97
1600, 0.0392063, 3.49915, 11.2124, 10502.5
1700, 0.0365799, 2.78318, 11.6842, 9704.69
1800, 0.0350907, 3.0861, 11.4247, 9323.98
1900, 0.0346576, 2.91008, 11.0901, 9146.04
2000, 0.0322061, 2.71309, 11.2435, 8519
2100, 0.0332659, 2.52261, 10.4242, 8881.58
2200, 0.0347998, 2.67218, 8.86271, 9386.57
2300, 0.0343523, 2.5498, 8.90687, 9240.94
2400, 0.0330176, 2.28615, 9.28184, 8795.84
2500, 0.031031, 2.48017, 9.43263, 8215.87
2600, 0.0299671, 2.46079, 9.1352, 7955.37
2700, 0.0304802, 2.47589, 8.41288, 8192.02
2800, 0.0296107, 2.20684, 8.47566, 7982.59
2900, 0.0279644, 1.81155, 8.78776, 7462.08
3000, 0.0277398, 2.00014, 8.68655, 7348.26
3100, 0.0272937, 1.91674, 8.7828, 7213.17
3200, 0.0250059, 1.57733, 9.19378, 6631.43
3300, 0.0242461, 1.4547, 8.93776, 6473.32
3400, 0.0256104, 1.64813, 8.09829, 6856.79
3500, 0.0269821, 1.82297, 7.47175, 7227.32
3600, 0.02664, 1.71535, 7.71938, 7097.28
3700, 0.0258221, 1.73264, 7.77442, 6870.42
3800, 0.0258143, 1.88742, 7.28806, 6900.55
3900, 0.0260591, 1.9149, 6.74649, 7016.25
4000, 0.0249973, 1.61467, 7.11019, 6728.08
4100, 0.0240756, 1.36185, 7.50209, 6427.87
