    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8200, 104.094,  91265,  93467.2, 85.0503,  -90852.9,  92955
8300, 85.8744,  91294.4,  93497.2, 67.6871,  -90883,  92985.6
8400, 67.4406,  91339.3,  93544, 50.4034,  -90923.6,  93028
8500, 80.7302,  91319.3,  93524, 63.0404,  -90902.5,  93006.8
8600, 103.404,  91277.1,  93480.1, 84.4073,  -90862.8,  92965.5
8700, 96.8082,  91288.3,  93490.9, 78.0539,  -90877.1,  92979.6
8800, 71.746,  91329,  93533, 54.4205,  -90915.1,  93018.9
8900, 70.822,  91322.8,  93527.4, 53.6949,  -90906.4,  93010.6
9000, 96.0431,  91284.2,  93487.7, 77.456,  -90868.5,  92971.7
9100, 104.413,  91286.4,  93489.2, 85.2637,  -90874,  92976.6
9200, 81.6814,  91323.9,  93527.6, 63.7701,  -90911.5,  93014.9
9300, 66.1903,  91325.9,  93530.4, 49.31,  -90910.5,  93014.5
9400, 84.6167,  91287.1,  93490.8, 66.6983,  -90871.1,  92974.5
9500, 105.494,  91281.7,  93484.8, 86.2908,  -90867.6,  92970.5
9600, 93.4764,  91320.9,  93524.5, 74.8933,  -90908.7,  93012.1
9700, 68.8289,  91333.1,  93537.3, 51.7581,  -90918.8,  93022.8
9800, 73.5628,  91291.8,  93495.6, 56.31,  -90876.2,  92979.6
9900, 99.504,  91272.4,  93475.5, 80.6531,  -90857.4,  92960.2
10000, 102.56,  91313.2,  93516.9, 83.4575,  -90900.3,  93003.6
10100, 77.7047,  91342.5,  93546.8, 60.0799,  -90929.3,  93033.3
10200, 67.1825,  91304.3,  93508.1, 50.3106,  -90889.3,  92992.8
10300, 88.8,  91263.6,  93466.6, 70.606,  -90848.5,  92951.2
10400, 105.515,  91296.6,  93500, 86.2364,  -90882.5,  92985.6
10500, 89.269,  91347.6,  93552, 70.9419,  -90934.5,  93038.6
10600, 67.7821,  91325.3,  93529.4, 50.8511,  -90911,  93014.8
10700, 77.5866,  91263.9,  93466.8, 60.1034,  -90849.1,  92951.7
10800, 101.485,  91273,  93476, 82.4503,  -90858.3,  92961.1
10900, 99.0504,  91340.4,  93544.8, 80.1233,  -90926.7,  93030.8
11000, 74.7734,  91348.9,  93553.5, 57.3872,  -90935.1,  93039.3
11100, 70.0744,  91279.3,  93482.4, 53.0716,  -90864.9,  92967.7
11200, 92.407,  91251.4,  93454, 73.9525,  -90837,  92939.2
11300, 103.56,  91317.7,  93521.7, 84.3421,  -90903.2,  93007
11400, 85.088,  91364.8,  93569.8, 67.0413,  -90950.9,  93055.6
11500, 68.7377,  91308.8,  93512.5, 51.8137,  -90894.7,  92998.1
11600, 82.0282,  91243.2,  93445.5, 64.2618,  -90829.2,  92931.2
11700, 101.655,  91283.9,  93487.2, 82.5486,  -90869.3,  92972.3
11800, 94.6281,  91363.2,  93568.3, 75.9609,  -90948.7,  93053.5
11900, 73.4406,  91343.8,  93548.3, 56.1988,  -90929.7,  93033.9
12000, 74.2283,  91255.8,  93458.2, 56.9917,  -90842.1,  92944.2
12100, 94.7744,  91250.9,  93453.4, 76.1236,  -90836.9,  92939.1
12200, 100.047,  91340.3,  93545, 81.008,  -90925.4,  93029.7
12300, 81.7348,  91370.9,  93576.2, 63.936,  -90956.3,  93061.3
12400, 71.4521,  91288,  93491.1, 54.4072,  -90874.2,  92977.1
12500, 86.0588,  91232.6,  93434.4, 68.0139,  -90819.2,  92920.8
12600, 100.028,  91301.6,  93505.4, 80.9726,  -90886.9,  92990.3
12700, 90.1212,  91378,  93583.6, 71.7447,  -90962.8,  93068.1
12800, 73.9049,  91329.8,  93534, 56.6908,  -90915.7,  93019.6
12900, 78.8623,  91238,  93439.9, 61.3363,  -90825,  92926.6
13000, 95.5305,  91260.5,  93463.1, 76.782,  -90846.6,  92948.9
13100, 95.6245,  91360,  93565.2, 76.8457,  -90944.5,  93049.4
13200, 79.7759,  91366.2,  93571.4, 62.1469,  -90951.3,  93056.2
13300, 75.3894,  91267.4,  93469.9, 58.1246,  -90854.1,  92956.4
13400, 89.0221,  91232.5,  93434.3, 70.7517,  -90819.5,  92921.1
13500, 96.9327,  91321.8,  93526.1, 78.037,  -90906.8,  93010.7
13600, 86.292,  91382.9,  93588.7, 68.1835,  -90967.3,  93072.7
13700, 76.0118,  91310.8,  93514.6, 58.7085,  -90896.9,  93000.3
13800, 83.2011,  91228.8,  93430.3, 65.3828,  -90816.2,  92917.6
13900, 94.6251,  91277.1,  93480.1, 75.8896,  -90863,  92965.8
14000, 91.0433,  91373.1,  93578.8, 72.5588,  -90957.2,  93062.5
14100, 79.461,  91352.8,  93557.7, 61.898,  -90937.8,  93042.4
14200, 79.8534,  91251.1,  93453.2, 62.3116,  -90838.3,  92940.2
14300, 90.5205,  91242,  93443.9, 72.1118,  -90829.1,  92930.8
14400, 92.9257,  91340.3,  93545.1, 74.2686,  -90924.8,  93029.3
14500, 83.706,  91377.9,  93583.7, 65.7988,  -90962.1,  93067.4
14600, 79.3204,  91291.1,  93494.3, 61.8332,  -90877.5,  92980.5
14700, 86.6072,  91229.1,  93430.6, 68.54,  -90816.8,  92918.1
14800, 92.3042,  91296.7,  93500.3, 73.6851,  -90882.4,  92985.7
14900, 87.0183,  91377.7,  93583.6, 68.8121,  -90961.5,  93066.9
15000, 80.7112,  91334.1,  93538.6, 63.1062,  -90919.3,  93023.5
15100, 84.1282,  91242,  93443.8, 66.3001,  -90829.6,  92931.2
15200, 90.4505,  91258.4,  93460.7, 72.0062,  -90845.4,  92947.5
15300, 88.6816,  91353.5,  93558.7, 70.2996,  -90937.7,  93042.5
15400, 82.6486,  91364.7,  93570.2, 64.8486,  -90948.9,  93053.9
15500, 83.2183,  91274.6,  93477.3, 65.4887,  -90861.4,  92963.9
15600, 88.6685,  91238.2,  93439.8, 70.4304,  -90826,  92927.5
15700, 89.0422,  91315.5,  93519.6, 70.6173,  -90900.9,  93004.6
15800, 84.103,  91373.4,  93579.2, 66.1173,  -90957,  93062.3
15900, 83.1706,  91314.1,  93518, 65.4318,  -90899.6,  93003.3
16000, 87.6026,  91241.4,  93443.1, 69.5231,  -90829.2,  92930.8
16100, 88.9891,  91278.2,  93481, 70.6082,  -90864.9,  92967.5
16200, 84.8638,  91359.3,  93564.7, 66.7483,  -90943.2,  93048.2
16300, 83.1023,  91346.3,  93551.2, 65.3078,  -90930.6,  93035.2
16400, 87.0496,  91264.2,  93466.6, 69.062,  -90851.3,  92953.5
16500, 89.2409,  91253.9,  93456, 70.9273,  -90841.6,  92943.5
16600, 85.4413,  91330.1,  93534.6, 67.2516,  -90915.1,  93019.2
16700, 82.606,  91361.3,  93566.8, 64.755,  -90945,  93050.1
16800, 86.3035,  91296.4,  93499.9, 68.3698,  -90882.4,  92985.5
16900, 89.8594,  91248.8,  93450.7, 71.5974,  -90836.7,  92938.4
17000, 86.5371,  91297.7,  93501.1, 68.2984,  -90884,  92987.2
17100, 82.0086,  91357,  93562.3, 64.1108,  -90940.8,  93045.7
17200, 84.7839,  91326,  93530.5, 66.9047,  -90910.8,  93014.8
17300, 90.2328,  91261.3,  93463.6, 72.013,  -90848.7,  92950.8
17400, 88.443,  91273.2,  93475.8, 70.1493,  -90860.6,  92963
17500, 82.1162,  91338.1,  93542.8, 64.1612,  -90922.8,  93027.1
17600, 82.5592,  91344.1,  93549.1, 64.747,  -90928,  93032.6
17700, 89.51,  91284,  93487.1, 71.359,  -90870.3,  92973.1
17800, 90.7225,  91262.7,  93464.9, 72.3657,  -90850.4,  92952.5
17900, 83.6324,  91313.8,  93517.6, 65.5819,  -90899.7,  93003.2
18000, 80.44,  91347.4,  93552.5, 62.683,  -90931.3,  93036
18100, 87.2255,  91307.6,  93511.5, 69.1973,  -90892.7,  92996.3
18200, 92.3499,  91266,  93468.4, 73.9567,  -90853.4,  92955.6
18300, 86.612,  91292.7,  93495.9, 68.4173,  -90879.7,  92982.6
18400, 79.5842,  91338.7,  93543.4, 61.8258,  -90923.2,  93027.6
18500, 83.7418,  91324.8,  93529.2, 65.8798,  -90909.1,  93013.2
18600, 92.2379,  91278.5,  93481.4, 73.8854,  -90865,  92967.6
18700, 90.2606,  91280.3,  93483, 71.8995,  -90867.7,  92970.2
18800, 80.8446,  91324,  93528.2, 62.9911,  -90909.5,  93013.4
18900, 80.2317,  91332.6,  93537.3, 62.5265,  -90916.7,  93021.1
19000, 89.8788,  91293.6,  93497.1, 71.6721,  -90879.2,  92982.3
19100, 93.1978,  91276.9,  93479.6, 74.7101,  -90864.2,  92966.6
19200, 84.2273,  91309.4,  93513, 66.1826,  -90895.9,  92999.2
19300, 78.1817,  91332.3,  93536.9, 60.5535,  -90916.9,  93021.1
19400, 85.7472,  91306.6,  93510.6, 67.769,  -90891.4,  92995
19500, 94.0699,  91280,  93482.9, 75.5639,  -90866.6,  92969.3
19600, 88.753,  91298.5,  93501.8, 70.466,  -90885.5,  92988.5
19700, 78.673,  91327.3,  93531.6, 60.9893,  -90912.6,  93016.6
19800, 81.2191,  91315.4,  93519.7, 63.4809,  -90899.9,  93003.8
19900, 92.2194,  91285.9,  93489.2, 73.8403,  -90871.8,  92974.7
20000, 92.8,  91291.7,  93494.8, 74.302,  -90878.7,  92981.5
20100, 81.8168,  91320.9,  93524.9, 63.9389,  -90907,  93010.7
20200, 78.0195,  91320.7,  93525, 60.4412,  -90905.4,  93009.4
20300, 88.076,  91292.3,  93495.9, 69.9461,  -90877.6,  92980.8
20400, 94.779,  91287.7,  93490.8, 76.1885,  -90874.2,  92977.1
20500, 86.6249,  91314.5,  93518.2, 68.4657,  -90901,  93004.5
20600, 77.4633,  91324,  93528.2, 59.8941,  -90909.2,  93013.2
20700, 83.0535,  91298.8,  93502.6, 65.2156,  -90883.8,  92987.2
20800, 93.8326,  91285,  93488.2, 75.3185,  -90871,  92973.9
20900, 91.3819,  91307.7,  93511.2, 72.9486,  -90894.2,  92997.5
21000, 79.8602,  91326,  93530.2, 62.132,  -90911.8,  93015.7
21100, 78.9853,  91306.3,  93510.2, 61.3776,  -90891.4,  92995
21200, 90.2324,  91283.7,  93486.9, 71.9486,  -90869.3,  92972.3
21300, 94.3472,  91299.5,  93502.9, 75.7485,  -90885.8,  92989
21400, 84.3621,  91326,  93530.1, 66.3536,  -90912.1,  93015.9
21500, 77.3595,  91315.4,  93519.4, 59.8342,  -90900.7,  93004.4
21600, 85.2841,  91285.4,  93488.7, 67.3071,  -90870.8,  92973.8
21700, 94.4716,  91290,  93493.3, 75.8811,  -90876.1,  92979.1
21800, 89.3155,  91322,  93526, 71.0014,  -90908.2,  93011.9
21900, 78.7088,  91324.8,  93528.9, 61.0857,  -90910.4,  93014.3
22000, 80.7865,  91291.9,  93495.4, 63.0847,  -90877.4,  92980.5
22100, 91.8083,  91281.3,  93484.5, 73.3981,  -90867.2,  92970.1
22200, 92.9487,  91312.9,  93516.7, 74.4124,  -90898.9,  93002.5
22300, 82.4223,  91331.7,  93536, 64.5555,  -90917.5,  93021.5
22400, 78.2974,  91303.6,  93507.3, 60.7437,  -90889.2,  92992.6
22500, 87.4465,  91277,  93480, 69.3218,  -90862.7,  92965.5
22600, 94.0807,  91299.3,  93502.9, 75.4821,  -90885.3,  92988.5
22700, 87.044,  91332.6,  93537, 68.8756,  -90918.4,  93022.4
22800, 78.5343,  91318.2,  93522.3, 60.955,  -90903.9,  93007.6
22900, 83.0208,  91280,  93483.1, 65.1841,  -90865.8,  92968.6
23000, 92.5416,  91284.8,  93488, 74.0545,  -90870.7,  92973.7
23100, 90.9039,  91325.4,  93529.6, 72.483,  -90911.1,  93015
23200, 81.1571,  91331.4,  93535.8, 63.3963,  -90917,  93021
