100, 0.171402, 26.758, 39.4811, 46394.1
200, 0.0946767, 18.1414, 26.2687, 25100.3
300, 0.0695562, 13.5557, 23.7526, 18242.1
400, 0.0705597, 10.0599, 20.8017, 18788.7
500, 0.0676863, 10.4749, 17.2902, 18030.1
600, 0.0606473, 7.38503, 17.583, 16014.6
700, 0.0511733, 7.51306, 17.9061, 13557.4
800, 0.0537381, 6.34015, 15.5816, 14151.2
900, 0.0517184, 5.85549, 14.716, 13574.9
1000, 0.0552002, 5.68892, 10.0839, 14893.7
1100, 0.0524552, 4.67318, 10.5435, 14180.7
1200, 0.0465477, 4.30876, 12.1632, 12336.6
1300, 0.0423559, 4.35418, 12.7837, 11120.4
1400, 0.0367861, 3.93007, 13.5062, 9651.71
1500, 0.0358768, 3.32124, 12.3716, 9557.27
1600, 0.0377962, 3.36071, 10.9927, 10120.8
1700, 0.0353535, 2.67558, 11.377, 9378.72
1800, 0.0339787, 2.96394, 11.0954, 9025.91
1900, 0.033527, 2.80141, 10.7645, 8845.15
2000, 0.0311136, 2.60028, 10.8929, 8229.6
2100, 0.0320768, 2.43186, 10.0948, 8564.65
2200, 0.0338024, 2.59266, 8.48915, 9120.03
2300, 0.0334602, 2.47595, 8.47539, 9005.45
2400, 0.0320855, 2.20995, 8.86182, 8553.61
2500, 0.0301059, 2.38842, 9.02796, 7977.18
2600, 0.0289384, 2.36738, 8.78529, 7684.38
2700, 0.0291115, 2.35465, 8.19473, 7819.13
2800, 0.028145, 2.08096, 8.2913, 7580.99
2900, 0.0266335, 1.70126, 8.55273, 7100.74
3000, 0.0265299, 1.9036, 8.3962, 7024.55
3100, 0.0261301, 1.81977, 8.45908, 6904.19
3200, 0.0239, 1.48643, 8.847, 6335.67
3300, 0.023306, 1.39345, 8.56039, 6223.11
3400, 0.0248136, 1.61553, 7.67803, 6648.62
3500, 0.0261396, 1.76502, 7.05352, 7007.18
3600, 0.0257109, 1.6389, 7.31731, 6855.01
3700, 0.0249144, 1.6681, 7.36795, 6633.99
3800, 0.0248398, 1.81683, 6.92705, 6642.82
3900, 0.0247897, 1.81178, 6.51891, 6671.12
4000, 0.0235481, 1.49905, 6.92546, 6330.9
4100, 0.0227167, 1.27471, 7.25301, 6059
4200, 0.0227837, 1.44444, 7.07726, 6052.53
4300, 0.0223757, 1.44546, 7.03561, 5942.88
4400, 0.0206918, 1.11602, 7.42019, 5496.32
4500, 0.0200154, 0.945668, 7.4759, 5328.59
4600, 0.0213751, 1.27642, 6.79896, 5714.96
4700, 0.0223094, 1.43643, 6.28222, 5968.96
4800, 0.0217843, 1.22907, 6.48979, 5809.77
4900, 0.0213471, 1.22305, 6.64461, 5691.34
5000, 0.021947, 1.44135, 6.24635, 5877.52
5100, 0.0220207, 1.47275, 5.87131, 5913.48
5200, 0.0207829, 1.19458, 6.19188, 5565.17
5300, 0.0200104, 1.04543, 6.51676, 5332.68
5400, 0.0206469, 1.27415, 6.32268, 5506.06
5500, 0.0207059, 1.30624, 6.16539, 5526.65
5600, 0.0191157, 0.974924, 6.47639, 5088.69
5700, 0.0184396, 0.822906, 6.59107, 4904.45
5800, 0.0196651, 1.1174, 6.18445, 5251.71
5900, 0.020393, 1.22786, 5.8313, 5456
6000, 0.0195157, 1.02853, 6.01708, 5206.31
6100, 0.0188933, 0.962707, 6.14592, 5033.37
6200, 0.019851, 1.23642, 5.80416, 5310.2
6300, 0.0202591, 1.31304, 5.56745, 5431
6400, 0.0190023, 1.0427, 5.85219, 5077.78
6500, 0.0181403, 0.888731, 6.04763, 4831.93
6600, 0.0189931, 1.13227, 5.7872, 5071.56
6700, 0.019414, 1.17912, 5.64156, 5190.44
6800, 0.0182294, 0.910914, 5.91357, 4857.34
6900, 0.0173788, 0.798407, 5.99833, 4620.75
7000, 0.0183449, 1.0921, 5.62495, 4899.95
7100, 0.0191019, 1.19236, 5.41915, 5116.12
7200, 0.0182532, 0.947574, 5.69125, 4873.75
7300, 0.0175272, 0.868779, 5.77105, 4667.74
7400, 0.0182614, 1.12817, 5.39461, 4878.1
7500, 0.0187165, 1.18358, 5.22224, 5011.43
7600, 0.0177507, 0.935489, 5.57311, 4741.47
7700, 0.0169396, 0.813385, 5.72708, 4512.09
7800, 0.0175981, 1.05088, 5.39647, 4699.04
7900, 0.0180892, 1.11324, 5.22442, 4836.11
8000, 0.0172091, 0.856784, 5.53, 4586
8100, 0.0165565, 0.777939, 5.62222, 4405.38
8200, 0.0172845, 1.05099, 5.22294, 4619.12
8300, 0.0178232, 1.12784, 4.99421, 4775.47
8400, 0.0171288, 0.917444, 5.32134, 4575.77
8500, 0.0166044, 0.835918, 5.45695, 4422.21
8600, 0.0171519, 1.05246, 5.09985, 4580.09
8700, 0.0173933, 1.0992, 4.88778, 4654.76
8800, 0.0164388, 0.836254, 5.23571, 4389.21
8900, 0.01591, 0.744993, 5.41943, 4239
9000, 0.0166, 0.994481, 5.10504, 4432.38
9100, 0.0169361, 1.05934, 4.86809, 4526.62
9200, 0.0160978, 0.845504, 5.1393, 4289.47
9300, 0.0156527, 0.77445, 5.27323, 4166.31
9400, 0.0163865, 1.00611, 4.93715, 4381.45
9500, 0.0167549, 1.07114, 4.6867, 4489.6
9600, 0.0159269, 0.84679, 4.94712, 4253.55
