    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8200, 1.11103,  91426.8,  93671.5, -4.92252,  -91161.2,  93348.2
8300, 54.5439,  91443,  93689.2, 46.1176,  -91174.2,  93362.6
8400, -4.56791,  91265.6,  93506.6, -10.5222,  -90999.2,  93182.5
8500, 28.8728,  91496.5,  93743.1, 21.8134,  -91231.5,  93420.3
8600, 34.0553,  91346.3,  93590.3, 26.2969,  -91077.2,  93263.3
8700, -2.56778,  91319.3,  93561, -8.40696,  -91054.1,  93238.1
8800, 42.126,  91525.7,  93773.9, 34.3433,  -91258,  93448.2
8900, 18.7599,  91246,  93486.8, 11.833,  -90979.2,  93162.3
9000, 2.32155,  91445.5,  93690.5, -3.82619,  -91179.9,  93367.2
9100, 50.9161,  91424.7,  93670.6, 42.748,  -91155.4,  93343.4
9200, -0.253447,  91281.8,  93522.9, -6.42945,  -91015.8,  93199.3
9300, 23.7924,  91485,  93731.5, 16.9546,  -91219.2,  93407.9
9400, 38.8488,  91350.1,  93593.9, 30.8745,  -91081.1,  93267.1
9500, -7.24191,  91324.5,  93566.4, -12.869,  -91058.7,  93243
9600, 47.5897,  91512.1,  93759.8, 39.5787,  -91244.6,  93434.4
9700, 13.3127,  91268.3,  93509.7, 6.5724,  -91000.9,  93184.6
9800, 8.06855,  91420.8,  93665.2, 1.7052,  -91155.4,  93342
9900, 46.1133,  91449.9,  93696.5, 38.1037,  -91180.4,  93369.2
10000, 2.66321,  91256.1,  93496.6, -3.61703,  -90990.6,  93173.3
10100, 23.3136,  91510.6,  93757.8, 16.441,  -91244.4,  93433.7
10200, 37.0146,  91324.2,  93567.4, 29.1286,  -91055.4,  93240.8
10300, -4.13755,  91350.9,  93593.5, -9.95496,  -91085.2,  93270.1
10400, 43.5734,  91485,  93732, 35.7284,  -91217.9,  93407
10500, 16.9013,  91291.4,  93533.4, 9.93788,  -91023.8,  93208.1
10600, 4.9091,  91403.9,  93647.8, -1.29045,  -91138.6,  93324.8
10700, 49.0637,  91458.2,  93705.1, 40.8351,  -91188.9,  93377.9
10800, -0.44072,  91256,  93496.4, -6.55163,  -90990.8,  93173.5
10900, 27.3552,  91504.8,  93751.9, 20.2305,  -91238.4,  93427.7
11000, 33.2668,  91335,  93578.4, 25.6135,  -91066.4,  93252
11100, -0.610716,  91338.7,  93581.1, -6.66181,  -91073.4,  93258.1
11200, 41.2081,  91498.1,  93745.4, 33.5207,  -91231,  93420.6
11300, 17.2521,  91275.9,  93517.4, 10.2101,  -91008.5,  93192.3
11400, 6.09272,  91421.7,  93666.1, -0.0583003,  -91156.5,  93343.2
11500, 46.5783,  91436.3,  93682.5, 38.3905,  -91167.5,  93355.9
11600, 2.04568,  91279.1,  93520.2, -4.10525,  -91013.8,  93197.1
11700, 25.2288,  91482.6,  93729, 18.1657,  -91216.4,  93405
11800, 34.876,  91353.5,  93597.5, 27.2309,  -91084.7,  93270.8
11900, -2.00986,  91325.5,  93567.4, -8.00257,  -91060.7,  93244.9
12000, 42.8768,  91505.7,  93753.4, 35.1412,  -91238.1,  93428
12100, 15.0697,  91272.4,  93513.7, 8.1596,  -91005.3,  93188.9
12200, 8.9726,  91424.6,  93669.2, 2.74106,  -91159,  93345.8
12300, 43.9231,  91433.6,  93679.7, 35.898,  -91165.2,  93353.4
12400, 3.79971,  91282.1,  93523.3, -2.43437,  -91016.2,  93199.8
