    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8200, -53.5626,  90989.2,  93231.4, -55.0344,  -91002.1,  93244.5
8300, 20.3602,  91114.2,  93364.2, 18.8873,  -91127.1,  93377.2
8400, 76.7735,  91601.1,  93862.1, 75.2614,  -91615,  93876.1
8500, 9.97454,  91526.4,  93782.8, 8.66206,  -91540.6,  93797.1
8600, -15.9695,  91347.6,  93600, -17.335,  -91360.9,  93613.4
8700, -21.6877,  91254.8,  93504.8, -23.3141,  -91268.7,  93518.8
8800, 8.37414,  91353.3,  93607.8, 6.94131,  -91368.5,  93623.2
8900, 34.7281,  91491.9,  93749.9, 33.3856,  -91505.2,  93763.4
9000, -16.6302,  91422,  93675.7, -18.1682,  -91434.6,  93688.4
9100, -48.8685,  91014,  93257.9, -50.4018,  -91027.3,  93271.3
9200, 38.5755,  91199.2,  93451.4, 37.175,  -91213.4,  93465.8
9300, 72.0729,  91657.1,  93919, 70.6721,  -91672,  93934
9400, -27.0773,  91481.3,  93735.8, -28.5262,  -91495.2,  93749.8
9500, -29.7719,  91123.2,  93370.3, -31.1872,  -91136.6,  93383.8
9600, 26.885,  91312.6,  93565.7, 25.273,  -91326.5,  93579.8
9700, 16.7981,  91599.8,  93860.3, 15.332,  -91614,  93874.6
9800, -4.11258,  91364.1,  93617.3, -5.52998,  -91376.7,  93630
9900, -19.6642,  91196.3,  93445, -21.1783,  -91209,  93457.9
10000, -15.296,  91127.1,  93375.1, -16.9015,  -91141.8,  93390
10100, 45.9503,  91347.7,  93603.1, 44.5814,  -91362.5,  93618.1
10200, 56.2429,  91600.6,  93861.2, 54.805,  -91614.4,  93875.2
10300, -44.125,  91308.1,  93558.2, -45.713,  -91321.4,  93571.6
10400, -11.312,  91118.1,  93366.3, -12.7971,  -91131.5,  93379.8
10500, 59.0989,  91525.3,  93785.8, 57.6505,  -91538.6,  93799.2
10600, 10.052,  91691.3,  93953.3, 8.55645,  -91705.1,  93967.2
10700, -41.6617,  91195,  93442.8, -43.1206,  -91208,  93455.9
10800, -4.66432,  91175.8,  93426.1, -6.20533,  -91189,  93439.4
10900, 25.7695,  91389.8,  93645.6, 24.2106,  -91404.7,  93660.6
11000, 16.1209,  91350.9,  93603.9, 14.7049,  -91365.1,  93618.2
11100, 21.6972,  91443.2,  93699.5, 20.2737,  -91455.6,  93712
11200, -26.0712,  91254.8,  93504.6, -27.6777,  -91267.4,  93517.3
11300, 7.87092,  91187.4,  93436.7, 6.45341,  -91201.3,  93450.7
11400, 50.5122,  91592.7,  93854.5, 49.164,  -91606.3,  93868.3
11500, 0.317889,  91659,  93919.6, -1.19438,  -91672.1,  93932.9
11600, -51.0561,  91078.2,  93322.7, -52.6131,  -91091.8,  93336.4
11700, 15.0297,  91216.4,  93468.5, 13.5369,  -91230.2,  93482.4
11800, 52.7409,  91651.7,  93915, 51.2033,  -91665.4,  93928.8
