100, 0.265865, 50.5785, 81.8313, 72870.5
200, 0.2304, 37.2994, 61.0065, 62282.6
300, 0.178578, 32.1579, 44.5543, 47334.2
400, 0.154042, 26.2089, 38.8028, 39991
500, 0.144739, 20.7091, 34.737, 37717.3
600, 0.122408, 21.4788, 35.3094, 32239.6
700, 0.131815, 19.8918, 30.1178, 35189.4
800, 0.115093, 15.3745, 35.0148, 30224.4
900, 0.107456, 18.9961, 32.6095, 28263.3
1000, 0.112151, 17.4311, 28.9183, 29662.9
1100, 0.111006, 14.0727, 26.4673, 28934.6
1200, 0.106721, 13.592, 24.6697, 27997.5
1300, 0.0988072, 11.8757, 25.9911, 26186.6
1400, 0.0930719, 12.6423, 25.6576, 24584.5
1500, 0.0930934, 10.9423, 24.2043, 24791.7
1600, 0.086912, 11.2929, 25.4219, 22839
1700, 0.087249, 11.5005, 23.686, 22853.9
1800, 0.0805626, 9.87144, 24.2812, 21136.1
1900, 0.081774, 9.73553, 21.659, 21821.5
2000, 0.08198, 9.32238, 20.2151, 22062.6
2100, 0.0776112, 8.03271, 21.3026, 20813.3
2200, 0.0787408, 7.91553, 20.4585, 20904.2
2300, 0.0749179, 7.6969, 21.5956, 19831
2400, 0.0797713, 7.91086, 18.7945, 21160.1
2500, 0.0713474, 7.90999, 20.7954, 18746.4
2600, 0.0728919, 7.82661, 18.686, 19425.6
2700, 0.0616228, 6.98937, 21.0889, 16364.3
2800, 0.0667366, 6.80896, 17.8758, 17935.6
2900, 0.0629563, 6.81753, 17.898, 16803.1
3000, 0.0596573, 6.06224, 18.5454, 15805.8
3100, 0.0608304, 6.0231, 17.3929, 16138
3200, 0.061451, 5.72914, 17.0005, 16345.9
3300, 0.056503, 5.9839, 17.8376, 15043.1
3400, 0.0605793, 6.06461, 15.6693, 16362
3500, 0.0519581, 5.34148, 18.7383, 13868.1
3600, 0.0551666, 5.30069, 17.7726, 14745.5
3700, 0.0523991, 5.83462, 17.6622, 13793.7
3800, 0.0579806, 5.19185, 15.2523, 15372
3900, 0.0536644, 4.74988, 15.9483, 14134.9
4000, 0.0526475, 4.77444, 15.4473, 13953.1
4100, 0.0532267, 5.02162, 14.08, 14253.7
4200, 0.0437835, 4.26002, 16.2557, 11640.9
4300, 0.0553456, 5.16849, 11.225, 15040.3
4400, 0.0379115, 3.53876, 17.6127, 10038.5
4500, 0.0518791, 4.54814, 13.5835, 13989.8
4600, 0.0433185, 4.25862, 16.2252, 11384.1
4700, 0.0521947, 4.61457, 12.8245, 13931.1
4800, 0.0472614, 4.44181, 14.1737, 12488.1
4900, 0.0491503, 4.29793, 12.7185, 13076.5
5000, 0.0458599, 4.14471, 13.0067, 12147.9
5100, 0.0416086, 3.86279, 13.5938, 11027.5
5200, 0.0478559, 4.25539, 10.9156, 12885.6
5300, 0.0387011, 2.99308, 14.4644, 10311.8
5400, 0.0451918, 3.72983, 12.489, 12165.4
5500, 0.0400454, 3.47083, 14.1059, 10686.4
5600, 0.0435015, 3.94382, 12.8659, 11645.2
5700, 0.0455629, 3.92233, 12.1528, 12229.6
5800, 0.0409712, 3.83508, 13.2342, 10914.8
5900, 0.043455, 3.72033, 11.9878, 11608.1
6000, 0.039609, 3.59304, 12.7093, 10479
6100, 0.0415053, 3.42853, 11.5944, 11008.4
6200, 0.0384307, 3.15083, 12.2234, 10137.9
6300, 0.0382932, 3.18993, 11.7427, 10116.8
6400, 0.0392665, 3.04677, 11.1212, 10441.3
6500, 0.0337706, 3.01473, 12.863, 8896.24
6600, 0.0432298, 3.64807, 9.46411, 11708.7
6700, 0.029335, 2.5749, 13.9803, 7770.35
6800, 0.0418226, 3.25551, 10.0737, 11342.2
6900, 0.0327109, 2.8664, 13.1826, 8654.62
7000, 0.0411928, 3.35378, 10.1561, 11045.4
7100, 0.0364091, 3.04504, 11.6287, 9594.97
7200, 0.037224, 3.15037, 10.9701, 9829.91
7300, 0.0362414, 2.95167, 10.8708, 9579.47
7400, 0.0335157, 2.69639, 11.6036, 8832.49
7500, 0.0388042, 3.20006, 9.37455, 10428.3
7600, 0.0296177, 2.38612, 12.2735, 7833.06
7700, 0.0397697, 3.25766, 8.46975, 10757.4
7800, 0.0307434, 2.18982, 12.0035, 8150.33
