    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
2600, 61.3842,  74919.9,  76874.3, 58.7484,  -74642.6,  76566.1
2700, -70.2151,  74943.3,  76900.9, -72.8379,  -74665.3,  76592.1
2800, 46.0642,  74565.5,  76508.6, 43.601,  -74283.6,  76195.7
2900, -25.0535,  74979.1,  76943.3, -29.4453,  -74693.9,  76627
3000, 71.4957,  74789.4,  76736.6, 66.9481,  -74507.7,  76423.7
3100, -38.6313,  75280.6,  77248.3, -40.0458,  -75008.6,  76945.6
3200, 126.842,  74667.9,  76611.1, 122.837,  -74391.4,  76303.8
3300, -106.435,  74956.3,  76909.1, -108.032,  -74684.6,  76606.8
3400, 90.1452,  74339.8,  76271.2, 85.0369,  -74066.3,  75966.9
3500, -172.55,  74862.9,  76812.9, -174.11,  -74588.4,  76507.7
3600, 133.807,  74523.1,  76468.5, 123.49,  -74235.9,  76150.1
3700, -91.4458,  74931.3,  76890.1, -95.1337,  -74645.1,  76572.8
3800, 142.281,  75050.3,  77016.6, 133.399,  -74763.3,  76698.4
3900, -81.9762,  75023.8,  76983.8, -82.4996,  -74744.4,  76673.4
4000, 88.1062,  75133.7,  77099.9, 83.5182,  -74859.1,  76794.5
4100, -55.0106,  74784.7,  76736.9, -56.5849,  -74502.3,  76423.4
4200, 30.7392,  74933.4,  76890.1, 27.3044,  -74657.3,  76583.2
4300, -15.2114,  74621,  76566.7, -17.2194,  -74338.3,  76252.9
4400, 37.6827,  74830.2,  76783.5, 33.6362,  -74552.8,  76475.3
4500, 27.8737,  74766.9,  76715.7, 22.7988,  -74486.4,  76404.1
4600, 39.1068,  74690.2,  76641, 34.6745,  -74412.8,  76332.8
4700, -1.49581,  74960,  76913.4, -5.69843,  -74683.1,  76605.5
4800, 47.7931,  74595.7,  76545.1, 43.6921,  -74316.3,  76234.9
4900, -48.1103,  75051.6,  77006, -51.3803,  -74777.8,  76701.4
5000, 93.2462,  74580.2,  76529.4, 88.2973,  -74300.5,  76218.8
5100, -103.335,  74901.5,  76852.7, -106.785,  -74625,  76545.4
5200, 96.8332,  74600,  76547.7, 90.8274,  -74319.2,  76235.9
5300, -137.863,  74893.7,  76849.5, -140.395,  -74615.7,  76540.7
5400, 155.561,  75036.1,  76999.4, 147.907,  -74750.7,  76682.8
5500, -122.253,  74823,  76783.5, -125.337,  -74534.9,  76464.1
5600, 137.594,  75189.6,  77152.4, 133.622,  -74912,  76843.8
5700, -68.9676,  74764.4,  76724, -69.6479,  -74478.5,  76407
5800, 76.0117,  75002,  76953.3, 72.4635,  -74731.1,  76651.7
5900, -24.6374,  74381.1,  76323.5, -26.9357,  -74101.1,  76012.7
6000, 11.5832,  74867.7,  76815.2, 6.89216,  -74593.4,  76510.1
6100, 23.4567,  74541.1,  76489.2, 18.1136,  -74258.5,  76175.5
6200, 1.71455,  75000.4,  76957.8, -3.66237,  -74721,  76647.4
6300, 67.0465,  74887.7,  76847.3, 62.1273,  -74605.2,  76533.7
6400, -18.5418,  74908.8,  76865, -21.907,  -74630.4,  76555.7
6500, 16.1351,  74863,  76816.8, 13.4219,  -74587.4,  76510.4
6600, -16.3123,  74678.7,  76628, -20.0443,  -74400.2,  76318.6
6700, -23.1074,  74808.3,  76758.9, -26.6893,  -74529.3,  76449
6800, 47.4683,  74712.7,  76665.6, 41.3315,  -74428.8,  76350.7
6900, -49.816,  74952.6,  76910.2, -53.3212,  -74671.7,  76598.2
7000, 109.026,  74993.8,  76957.8, 102.845,  -74710.1,  76643
7100, -93.9528,  74856.4,  76811.4, -95.2909,  -74575.1,  76499.2
7200, 101.104,  74997.6,  76957.6, 97.3942,  -74720.2,  76649.4
7300, -89.6868,  74622.3,  76570.3, -91.2321,  -74339.2,  76256
7400, 86.9416,  74937.3,  76891.9, 82.2989,  -74660.9,  76584.6
7500, -24.895,  74486.2,  76430.5, -28.6135,  -74203.5,  76116.7
7600, 55.3866,  75027.5,  76983.9, 50.3983,  -74752.9,  76678.5
7700, 12.5519,  74570.8,  76519.3, 7.38038,  -74288.7,  76206.3
7800, -10.8019,  75043.2,  77000.9, -14.3334,  -74769.3,  76696.2
7900, 25.6146,  74739.5,  76694.8, 20.5004,  -74456.1,  76380.3
8000, -37.2742,  74967.6,  76925.3, -40.3679,  -74687.5,  76614.2
8100, 31.0103,  74851.6,  76808.9, 26.9969,  -74568.9,  76495.2
8200, 0.369912,  74837.7,  76791.5, -2.25215,  -74557.6,  76480.4
8300, 14.7681,  74846.5,  76801.3, 10.8331,  -74567.6,  76491.4
8400, 28.509,  74662.8,  76609.6, 24.2356,  -74384,  76299.9
8500, -33.6574,  74843.8,  76798.5, -37.2431,  -74565.6,  76489.5
8600, 56.2279,  74810.2,  76763.4, 50.5977,  -74529.5,  76451.7
8700, -42.1568,  74934.2,  76895.4, -45.3895,  -74650.3,  76580.3
8800, 68.9197,  74979.9,  76938.4, 63.8524,  -74699.8,  76627.3
8900, -32.0948,  74772.9,  76728, -33.3378,  -74489.8,  76413.8
9000, 34.375,  74916.2,  76869.5, 30.493,  -74641.6,  76564.1
9100, -1.77533,  74513.6,  76457.6, -4.23854,  -74232.5,  76145.5
9200, 14.6149,  74948.2,  76903.5, 9.15433,  -74671.7,  76596.1
9300, 30.3892,  74526.4,  76471.6, 25.1753,  -74243.4,  76157.5
9400, -14.1334,  75125,  77088.8, -18.5582,  -74848.1,  76781.1
9500, 58.8015,  74786.3,  76741.2, 54.0772,  -74502.4,  76426.2
9600, -43.7318,  75048,  77010.3, -45.7448,  -74769.7,  76701.2
9700, 42.6662,  74719.7,  76669, 38.8363,  -74440.1,  76358.4
9800, -42.6604,  74752.1,  76703.6, -44.4792,  -74472.8,  76393.4
9900, 35.1764,  74779.3,  76729.8, 29.9977,  -74499.2,  76418.8
10000, 16.6134,  74725.3,  76677.2, 12.2973,  -74443.7,  76364.6
10100, 16.5142,  74956,  76914.1, 11.212,  -74676.7,  76604
10200, 43.5909,  74823.7,  76778.5, 39.4609,  -74543.1,  76466.9
10300, -43.5476,  74924.1,  76882.3, -46.2547,  -74645.1,  76572.4
10400, 45.4123,  74825.5,  76777.8, 41.7423,  -74546.9,  76468.2
10500, -46.0827,  74743.6,  76697.5, -48.688,  -74460.7,  76383.6
10600, 55.3714,  74881.4,  76833.8, 50.4049,  -74602,  76523.5
10700, -0.376265,  74653.4,  76605.3, -3.92457,  -74370.4,  76291.2
10800, 34.7997,  75031,  76988, 29.8863,  -74755.8,  76681.9
10900, 28.0623,  74635.8,  76586.9, 24.0671,  -74354.2,  76274.4
11000, -23.9023,  75040.9,  76998.8, -27.5399,  -74765.1,  76692.1
11100, 42.6863,  74628.5,  76578.4, 38.6086,  -74345.9,  76264.8
11200, -57.6686,  74997.5,  76956, -60.5138,  -74718.8,  76646.3
11300, 74.4646,  74737,  76689.3, 69.7462,  -74454.6,  76375.8
11400, -43.1617,  74886.1,  76842, -45.7422,  -74605.7,  76530.6
11500, 70.545,  74790.2,  76742, 65.6213,  -74511.1,  76432
11600, -32.7566,  74715.7,  76665.6, -35.8285,  -74437.2,  76356.3
11700, 40.3977,  74885.4,  76840.1, 35.5304,  -74606.8,  76530.6
11800, -7.33298,  74730.2,  76682.7, -11.6747,  -74448.4,  76369.9
11900, 9.92341,  74992.5,  76951.8, 5.84266,  -74712.6,  76640.9
12000, 27.2937,  74837.5,  76794.3, 23.313,  -74555.3,  76481
12100, -16.8168,  74891.7,  76847.1, -19.1554,  -74612.2,  76536.7
12200, 37.9842,  74786.9,  76739.4, 34.1179,  -74508,  76429.6
12300, -21.5868,  74671.3,  76618.8, -24.7121,  -74392.2,  76308.8
12400, 42.0059,  74874,  76828.7, 36.9418,  -74595.1,  76518.8
12500, 3.50946,  74677.2,  76627.6, -1.20252,  -74395,  76314.4
12600, 19.0022,  75057.6,  77018.4, 14.7468,  -74779.8,  76709.7
12700, 29.173,  74753.3,  76707.6, 25.0462,  -74470.9,  76394.2
12800, -31.689,  74991.5,  76948.9, -33.787,  -74714.8,  76641.4
12900, 43.9487,  74665.3,  76614.9, 39.7947,  -74384.8,  76303.4
13000, -47.8226,  74801.4,  76752.3, -50.5203,  -74522.4,  76442.4
13100, 65.2292,  74752.2,  76704.4, 59.3936,  -74470.8,  76392
13200, -26.5107,  74803.3,  76756.5, -30.1279,  -74522.7,  76444.8
13300, 61.4242,  74984.7,  76945.1, 56.1846,  -74705.2,  76634.6
13400, -14.3378,  74788.9,  76742.4, -17.5628,  -74507.7,  76430.2
13500, 14.6576,  74952.4,  76910.3, 11.4231,  -74674.7,  76601.6
13600, -2.99322,  74681.9,  76630.9, -6.32628,  -74401.7,  76319.8
13700, -0.370481,  74866.1,  76820.8, -3.74696,  -74586.8,  76510.4
13800, 30.5833,  74744.3,  76695.8, 25.5244,  -74462.5,  76383
13900, 6.07579,  74842.6,  76797.1, 2.45356,  -74562.5,  76486.1
14000, 31.7603,  74883.3,  76839.4, 26.9881,  -74604.5,  76529.6
14100, -0.109437,  74765.2,  76717, -3.20793,  -74485.7,  76406.6
14200, 6.3921,  74929.2,  76886.3, 2.43826,  -74650.9,  76577.1
14300, 13.3514,  74679.7,  76629, 9.38679,  -74398.4,  76316.7
14400, -12.9258,  74936.5,  76893.9, -16.5904,  -74657.3,  76583.8
14500, 45.1877,  74736.6,  76688.1, 40.5942,  -74454.8,  76375.3
14600, -23.7732,  74917.6,  76874.5, -26.6193,  -74638.7,  76564.7
14700, 56.3862,  74783.3,  76735.6, 51.4183,  -74503.6,  76425
14800, -38.7605,  74775.9,  76728.1, -41.5593,  -74496.7,  76417.9
14900, 47.1646,  74866.9,  76821.6, 42.0736,  -74587.6,  76511.3
15000, -22.1017,  74750.3,  76703.3, -25.5321,  -74468.2,  76390.3
15100, 33.8505,  75000,  76959.4, 29.2495,  -74721.1,  76649.5
15200, 11.6444,  74753.7,  76707.1, 8.22391,  -74471,  76393.4
15300, -0.311959,  74930.9,  76886.9, -3.41734,  -74653.2,  76578.4
15400, 28.147,  74676.7,  76625.3, 24.4828,  -74397.1,  76314.8
15500, -18.7995,  74811.9,  76764.4, -22.3473,  -74534.1,  76455.7
15600, 41.6406,  74770.9,  76722.5, 36.3104,  -74490.3,  76410.9
15700, -10.7057,  74827.1,  76782.7, -14.818,  -74545.9,  76470.4
15800, 30.9529,  74962.8,  76921, 26.3882,  -74683.4,  76610.6
15900, 6.58511,  74814.2,  76769.9, 3.49782,  -74532.7,  76457.4
16000, -4.511,  74919.4,  76874.8, -7.56355,  -74641.3,  76565.8
16100, 26.8737,  74663.8,  76612.6, 23.2898,  -74383.7,  76301.6
16200, -24.7637,  74828.2,  76780.6, -28.4681,  -74549.7,  76471.3
16300, 54.5637,  74746.3,  76697.9, 49.1885,  -74465.4,  76386
16400, -26.7843,  74878.4,  76834.9, -30.5516,  -74597.8,  76523.4
16500, 57.4165,  74928.5,  76886.1, 52.5926,  -74648.6,  76575.3
16600, -29.7688,  74811.5,  76766.6, -32.459,  -74530.3,  76454.4
16700, 31.9138,  74910.2,  76865.3, 28.2465,  -74632,  76556.2
16800, -10.4826,  74658.4,  76608, -13.621,  -74377.3,  76295.9
16900, 17.2352,  74901.8,  76856.1, 12.9511,  -74623.8,  76547.1
17000, 27.0892,  74699.3,  76650.9, 22.3887,  -74417.2,  76337.8
17100, -2.77927,  74945.5,  76902.1, -6.6323,  -74667.5,  76593.2
17200, 39.4046,  74794.2,  76748.6, 35.0019,  -74513.6,  76437
17300, -28.6026,  74858.8,  76813, -31.5995,  -74579.8,  76503.1
17400, 35.2618,  74822.3,  76776.3, 31.1349,  -74542.3,  76465.3
17500, -18.2065,  74763.1,  76715.4, -21.6851,  -74482.2,  76403.6
17600, 30.4326,  74897.1,  76852.8, 26.0189,  -74617.4,  76542.2
17700, 14.1187,  74766.4,  76719.8, 10.0478,  -74484.7,  76407.2
17800, 4.1011,  74916.6,  76872.3, 0.624016,  -74638.8,  76563.5
17900, 30.7088,  74748.4,  76700.6, 26.5884,  -74468.8,  76390
18000, -24.4861,  74835,  76788.1, -27.778,  -74556.2,  76478.4
18100, 40.5774,  74795.9,  76749.2, 35.7339,  -74515.3,  76437.6
18200, -24.3204,  74811.3,  76765.4, -27.804,  -74530,  76453.2
18300, 43.1101,  74939.2,  76897.1, 38.5576,  -74659.6,  76586.5
18400, -3.78555,  74783.6,  76737.6, -7.01504,  -74501.6,  76424.5
18500, 20.6169,  74919.8,  76875.5, 17.0232,  -74642,  76566.9
18600, 10.262,  74656.9,  76605.3, 6.63461,  -74377.1,  76294.7
18700, -2.90367,  74869,  76822.7, -6.73706,  -74591.5,  76514.3
18800, 30.4567,  74724,  76675.4, 25.4249,  -74442.4,  76362.9
18900, -11.3671,  74922,  76879.3, -15.1915,  -74642,  76568.3
19000, 37.4182,  74871.6,  76828.5, 32.8208,  -74590.7,  76516.5
19100, -15.883,  74858.2,  76813.5, -18.5442,  -74577.9,  76502.2
19200, 25.5614,  74849.5,  76803.9, 21.911,  -74570.4,  76493.8
19300, -1.8368,  74701.8,  76651, -5.204,  -74422.1,  76340.4
19400, 15.872,  74841.1,  76794.8, 11.3862,  -74562.3,  76485.1
19500, 21.7069,  74743.1,  76694.6, 16.9705,  -74462,  76382.6
19600, -0.861955,  74933,  76890.9, -4.73354,  -74653.6,  76580.5
19700, 31.5263,  74850.8,  76806.3, 27.2434,  -74570.3,  76494.9
19800, -19.3268,  74857.3,  76812.7, -22.0705,  -74577.4,  76501.8
19900, 28.6681,  74820.5,  76773.6, 24.6689,  -74541.1,  76463.2
20000, -10.5138,  74720.1,  76670.7, -13.7695,  -74439.6,  76359.3
20100, 27.8039,  74880.7,  76835.4, 23.0734,  -74601.8,  76525.6
20200, 16.5748,  74746.4,  76698.9, 12.3608,  -74464.7,  76386.2
20300, 6.3527,  74955,  76912.6, 2.39296,  -74676.7,  76603.4
20400, 26.4434,  74755.4,  76707.8, 22.5616,  -74474.9,  76396.3
20500, -22.2779,  74885.7,  76841, -25.3767,  -74607.3,  76531.7
20600, 34.9594,  74753.8,  76705.2, 30.5849,  -74473.4,  76393.8
20700, -19.5229,  74821.9,  76776.2, -22.9938,  -74541.4,  76464.7
20800, 40.5735,  74858.1,  76812.9, 35.7088,  -74577.8,  76501.6
20900, -1.7118,  74814,  76768.8, -5.15726,  -74532.8,  76456.6
21000, 21.3314,  74905,  76860.7, 17.3889,  -74626.5,  76551.3
21100, 9.55502,  74735.1,  76686.4, 6.12573,  -74455.3,  76375.7
21200, -2.98528,  74859.6,  76813.6, -6.85046,  -74581.2,  76504.3
21300, 24.9858,  74741.9,  76693.2, 20.5214,  -74461.2,  76381.6
21400, -10.4113,  74879.2,  76835.4, -14.2254,  -74598.9,  76524.1
21500, 36.4223,  74862.8,  76818.4, 31.948,  -74582.1,  76506.7
21600, -8.53906,  74842.2,  76797.7, -11.6374,  -74561.4,  76485.9
21700, 26.9447,  74862,  76816.1, 23.1122,  -74583.2,  76506.4
21800, -0.752657,  74707.1,  76657.3, -4.12613,  -74427.5,  76346.8
21900, 12.4231,  74862,  76815.7, 8.08106,  -74583.8,  76506.6
22000, 19.4342,  74733.9,  76685.9, 14.8722,  -74452.5,  76373.5
22100, -3.41409,  74943.6,  76901.2, -7.36304,  -74664.3,  76590.9
22200, 33.878,  74822.2,  76777.5, 29.6948,  -74540.9,  76465.2
22300, -20.8451,  74879.4,  76834.9, -23.6868,  -74599.8,  76524.2
22400, 36.535,  74789.7,  76742.2, 32.6125,  -74510.1,  76431.6
22500, -17.0605,  74749,  76700.1, -20.3987,  -74469.6,  76389.7
22600, 36.0853,  74843,  76796.7, 31.2247,  -74563.9,  76486.6
22700, 1.67983,  74773.7,  76727.2, -2.55789,  -74492.3,  76414.7
22800, 16.7258,  74946.3,  76903.9, 12.6534,  -74667.4,  76594
22900, 14.4013,  74796.6,  76750.9, 10.7502,  -74515.7,  76439
23000, -8.07522,  74881.9,  76836.9, -11.1908,  -74603,  76527
23100, 26.285,  74746.3,  76697.7, 22.2796,  -74466,  76386.5
23200, -10.8789,  74795.6,  76748, -14.507,  -74516.1,  76437.5
23300, 35.3182,  74835.2,  76789.5, 30.4728,  -74555.4,  76478.8
23400, -0.0517338,  74819.4,  76773.9, -3.91649,  -74538.4,  76462
23500, 21.6473,  74922.1,  76879.1, 17.6552,  -74643,  76569
23600, 6.66239,  74763.2,  76715.7, 3.18694,  -74482.9,  76404.4
23700, -0.842435,  74868.9,  76823.3, -4.32341,  -74590.4,  76513.9
23800, 21.5355,  74726.5,  76677.4, 17.3217,  -74446,  76365.9
23900, -6.87003,  74863,  76817.8, -10.6509,  -74583.4,  76507.3
24000, 36.3988,  74826.7,  76781.5, 31.6017,  -74546,  76469.7
24100, -9.32274,  74858.5,  76813.9, -12.6563,  -74578.2,  76502.6
24200, 30.0462,  74865.3,  76820.5, 26.0491,  -74585.9,  76510.2
24300, -7.54316,  74755.9,  76707.4, -10.7408,  -74476.1,  76396.7
24400, 19.1496,  74853.4,  76807.5, 14.9425,  -74574.6,  76497.8
24500, 7.88491,  74735.4,  76686.8, 3.69031,  -74454.4,  76374.8
24600, 8.21442,  74911.1,  76867.8, 4.16461,  -74631.8,  76557.4
24700, 23.4472,  74813.2,  76767.8, 19.2369,  -74532.1,  76455.7
24800, -5.37276,  74886.4,  76842.2, -8.55353,  -74607,  76531.8
24900, 26.7817,  74796.2,  76749.1, 22.8288,  -74516.4,  76438.3
25000, -8.56953,  74768.6,  76720.2, -11.9307,  -74489.3,  76409.9
25100, 25.2209,  74828.4,  76781.9, 20.5977,  -74549.1,  76471.7
25200, 4.92889,  74782.5,  76735.7, 0.817568,  -74501.5,  76423.7
25300, 13.4603,  74929.3,  76886.8, 9.33999,  -74649.9
