    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
19800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
19900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
20900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
21900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
22900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
23900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
24900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
25900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
26900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
27900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
28900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
