    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
16000, 33.3238,  91469.7,  93716.2, 26.2387,  -91201.8,  93390.5
16100, 21.6277,  91323.8,  93566.6, 14.7771,  -91055.4,  93240.5
16200, 9.60693,  91382.4,  93625.9, 3.5333,  -91116.6,  93302.5
16300, 38.3718,  91448.6,  93695, 30.8957,  -91179.6,  93368.1
16400, 11.0199,  91298.3,  93540, 4.71895,  -91031.3,  93215.3
16500, 20.2876,  91445,  93690.5, 13.7541,  -91178.1,  93365.8
16600, 33.8282,  91383.9,  93628.6, 26.5155,  -91115.1,  93301.9
16700, 5.7088,  91325.6,  93567.7, -0.369522,  -91059.4,  93243.8
16800, 33.0691,  91471,  93717.5, 25.9951,  -91202.8,  93391.6
16900, 21.374,  91322.7,  93565.5, 14.5089,  -91054.6,  93239.6
17000, 10.5052,  91385.7,  93629.4, 4.37208,  -91119.6,  93305.6
17100, 37.3281,  91442.7,  93688.8, 29.8742,  -91173.9,  93362.2
17200, 11.7107,  91305.8,  93547.8, 5.35085,  -91038.5,  93222.8
17300, 20.2996,  91437.9,  93683.1, 13.7403,  -91171.2,  93358.7
17400, 33.1649,  91388.4,  93633.2, 25.8402,  -91119.5,  93306.5
17500, 6.70687,  91324.3,  93566.4, 0.576451,  -91058.2,  93242.6
17600, 32.1675,  91469.7,  93716.3, 25.0848,  -91201.5,  93390.2
17700, 21.8874,  91324.2,  93566.9, 15.0004,  -91056.3,  93241.3
17800, 10.6124,  91386.4,  93630.1, 4.42207,  -91120.1,  93306.2
17900, 37.058,  91439.5,  93685.5, 29.6323,  -91170.8,  93359
18000, 11.6644,  91310.3,  93552.4, 5.266,  -91043,  93227.4
18100, 20.908,  91433.8,  93679, 14.3382,  -91167.3,  93354.7
18200, 32.0288,  91389.8,  93634.7, 24.719,  -91120.9,  93308
18300, 8.03379,  91326.1,  93568.3, 1.88406,  -91060,  93244.5
18400, 31.0559,  91465.5,  93711.9, 23.9973,  -91197.4,  93386
18500, 22.4531,  91328.6,  93571.5, 15.5829,  -91060.8,  93245.9
18600, 10.7018,  91383.9,  93627.6, 4.49207,  -91117.7,  93303.7
18700, 36.6188,  91439.5,  93685.5, 29.2617,  -91170.8,  93359
18800, 11.8661,  91311.5,  93553.6, 5.46571,  -91044.3,  93228.8
18900, 21.1268,  91433.3,  93678.5, 14.5853,  -91166.7,  93354.1
19000, 31.3863,  91387.9,  93632.7, 24.1197,  -91119.2,  93306.1
19100, 8.79254,  91331.1,  93573.5, 2.65497,  -91064.8,  93249.4
19200, 30.514,  91458.4,  93704.6, 23.4997,  -91190.5,  93378.9
19300, 22.4086,  91335.5,  93578.6, 15.5742,  -91067.5,  93252.8
19400, 11.32,  91379.2,  93622.7, 5.10543,  -91113.1,  93298.9
19500, 35.666,  91441.4,  93687.5, 28.3748,  -91172.6,  93360.8
19600, 12.5869,  91311.1,  93553.2, 6.18572,  -91044.1,  93228.5
19700, 20.8804,  91434,  93679.3, 14.3501,  -91167.2,  93354.6
19800, 31.2239,  91385.5,  93630.1, 23.9925,  -91116.9,  93303.7
19900, 9.12101,  91336,  93578.5, 2.9628,  -91069.4,  93254.2
20000, 30.3506,  91452.1,  93698.1, 23.3602,  -91184.4,  93372.6
20100, 22.0571,  91340.9,  93584.2, 15.2165,  -91072.7,  93258.3
20200, 12.1925,  91376.5,  93620, 5.94943,  -91110.4,  93296.1
20300, 34.5617,  91441,  93687.1, 27.2852,  -91172.1,  93360.3
20400, 13.4977,  91313.5,  93555.6, 7.06206,  -91046.6,  93231
20500, 20.5108,  91431.7,  93676.9, 13.9447,  -91164.7,  93352.2
20600, 31.2083,  91386.5,  93631.1, 23.9798,  -91117.9,  93304.7
20700, 9.34866,  91337.2,  93579.7, 3.13001,  -91070.5,  93255.4
20800, 30.2751,  91449.8,  93695.7, 23.2759,  -91182,  93370.2
20900, 21.7147,  91342.3,  93585.6, 14.8395,  -91074.2,  93259.7
21000, 13.0305,  91377.7,  93621.2, 6.73899,  -91111.5,  93297.2
21100, 33.5793,  91437,  93682.9, 26.3017,  -91168.2,  93356.3
21200, 14.2651,  91319.1,  93561.4, 7.78347,  -91052.1,  93236.7
21300, 20.2908,  91426.4,  93671.4, 13.6913,  -91159.5,  93346.8
21400, 30.9862,  91389.9,  93634.6, 23.7628,  -91121.2,  93308.1
21500, 9.79792,  91336,  93578.5, 3.53703,  -91069.6,  93254.4
21600, 29.9213,  91449.4,  93695.4, 22.9261,  -91181.6,  93369.8
21700, 21.7262,  91342.2,  93585.4, 14.8451,  -91074.3,  93259.8
21800, 13.4433,  91380,  93623.6, 7.13326,  -91113.5,  93299.4
21900, 33.0453,  91432.4,  93678.1, 25.8016,  -91163.9,  93351.8
22000, 14.515,  91324.6,  93567.1, 8.02692,  -91057.5,  93242.3
22100, 20.5196,  91421.5,  93666.4, 13.9279,  -91154.8,  93341.9
22200, 30.2649,  91392.6,  93637.4, 23.0883,  -91123.8,  93310.8
22300, 10.6932,  91335.9,  93578.4, 4.4307,  -91069.5,  93254.3
22400, 29.1014,  91447.9,  93693.9, 22.1497,  -91180.1,  93368.2
22500, 22.178,  91343.5,  93586.8, 15.3251,  -91075.7,  93261.2
22600, 13.3917,  91380.6,  93624.3, 7.09826,  -91114,  93300
22700, 32.9056,  91429.8,  93675.4, 25.7179,  -91161.4,  93349.2
22800, 14.3993,  91328,  93570.6, 7.93006,  -91060.8,  93245.7
22900, 21.0099,  91419,  93663.8, 14.4388,  -91152.2,  93339.3
23000, 29.3665,  91392.9,  93637.7, 22.2441,  -91124.2,  93311.2
23100, 11.6952,  91338.1,  93580.6, 5.42972,  -91071.7,  93256.5
23200, 28.2545,  91444.2,  93690.1, 21.3384,  -91176.4,  93364.5
23300, 22.6048,  91346.9,  93590.3, 15.7668,  -91079,  93264.6
23400, 13.4152,  91379,  93622.7, 7.11578,  -91112.5,  93298.4
23500, 32.6435,  91429.3,  93675, 25.4844,  -91160.9,  93348.7
23600, 14.5142,  91329.3,  93571.9, 8.02936,  -91062.2,  93247.1
23700, 21.2385,  91418.5,  93663.3, 14.6555,  -91151.6,  93338.6
23800, 28.8596,  91391.4,  93636.2, 21.7462,  -91122.8,  93309.8
23900, 12.3036,  91341.7,  93584.5, 5.99815,  -91075.2,  93260.2
24000, 27.8692,  91439.3,  93685, 20.9424,  -91171.6,  93359.5
24100, 22.5855,  91351.3,  93594.7, 15.7279,  -91083.2,  93268.9
24200, 13.9042,  91376.7,  93620.2, 7.55528,  -91110.2,  93296
24300, 31.9533,  91429.5,  93675.2, 24.7904,  -91161,  93348.9
24400, 15.1112,  91330.2,  93572.8, 8.57511,  -91063.1,  93248
24500, 21.0171,  91418.2,  93663.1, 14.4026,  -91151.1,  93338.2
24600, 28.8338,  91390.1,  93634.8, 21.7039,  -91121.7,  93308.5
24700, 12.4603,  91344.9,  93587.7, 6.10759,  -91078.2,  93263.3
24800, 27.8979,  91435.3,  93680.9, 20.9505,  -91167.7,  93355.5
24900, 22.1997,  91354.4,  93598, 15.3293,  -91086.3,  93272.1
25000, 14.6882,  91375.6,  93619.2, 8.29678,  -91109.2,  93295
25100, 31.0193,  91428.3,  93673.9, 23.87,  -91159.8,  93347.6
25200, 15.8977,  91332.6,  93575.3, 9.33244,  -91065.5,  93250.4
25300, 20.6138,  91416.3,  93661.1, 13.9986,  -91149.2,  93336.2
25400, 28.9122,  91390.6,  93635.2, 21.7974,  -91122.2,  93309
25500, 12.5154,  91346.1,  93589, 6.15485,  -91079.4,  93264.6
25600, 27.9252,  91433.3,  93678.8, 20.997,  -91165.7,  93353.4
25700, 21.8533,  91355.6,  93599.2, 15.0109,  -91087.6,  93273.4
25800, 15.3276,  91376.5,  93620.1, 8.93763,  -91110,  93295.8
25900, 30.2581,  91425.4,  93670.9, 23.1589,  -91157,  93344.8
26000, 16.4286,  91336.4,  93579.2, 9.87705,  -91069.2,  93254.3
26100, 20.4448,  91413,  93657.8, 13.8593,  -91146,  93333
26200, 28.6863,  91392.1,  93636.8, 21.6197,  -91123.7,  93310.6
26300, 12.8711,  91346.2,  93589.1, 6.52294,  -91079.6,  93264.8
26400, 27.6022,  91432.3,  93677.8, 20.7158,  -91164.6,  93352.3
26500, 21.8958,  91356,  93599.6, 15.0854,  -91088.1,  93273.9
26600, 15.5447,  91377.8,  93621.5, 9.16636,  -91111.2,  93297.1
26700, 29.9404,  91422.3,  93667.7, 22.8795,  -91154.1,  93341.7
26800, 16.5212,  91340.1,  93583, 9.98097,  -91072.8,  93258
26900, 20.698,  91410.1,  93654.7, 14.1166,  -91143.1,  93330
27000, 28.0822,  91393.3,  93638, 21.0459,  -91124.9,  93311.8
27100, 13.6097,  91346.9,  93589.8, 7.23774,  -91080.3,  93265.5
27200, 26.9566,  91430.7,  93676.1, 20.0844,  -91162.9,  93350.6
27300, 22.2848,  91357.2,  93600.8, 15.4614,  -91089.4,  93275.2
27400, 15.4734,  91378.2,  93621.9, 9.07255,  -91111.5,  93297.5
27500, 29.912,  91420.3,  93665.7, 22.8424,  -91152.2,  93339.8
27600, 16.417,  91342.5,  93585.5, 9.85232,  -91075.2,  93260.4
27700, 21.1232,  91408.5,  93653, 14.503,  -91141.5,  93328.3
27800, 27.4195,  91393.2,  93637.9, 20.3779,  -91124.8,  93311.7
27900, 14.3878,  91348.8,  93591.7, 7.95887,  -91082.1,  93267.4
28000, 26.3539,  91427.9,  93673.3, 19.4681,  -91160.2,  93347.8
28100, 22.6103,  91359.5,  93603.1, 15.7524,  -91091.6,  93277.5
28200, 15.5111,  91377.5,  93621.2, 9.07033,  -91110.8,  93296.7
28300, 29.7396,  91419.6,  93664.9, 22.6551,  -91151.4,  93338.9
28400, 16.5173,  91343.9,  93586.9, 9.92277,  -91076.5,  93261.8
28500, 21.2932,  91407.9,  93652.5, 14.6449,  -91140.8,  93327.6
28600, 27.0618,  91392.3,  93636.9, 20.0199,  -91124,  93310.8
28700, 14.8116,  91351.3,  93594.4, 8.35313,  -91084.5,  93269.8
28800, 26.0988,  91424.7,  93670, 19.2164,  -91157,  93344.5
28900, 22.5482,  91362,  93605.8, 15.6945,  -91094.1,  93280
29000, 15.8917,  91376.5,  93620.2, 9.43775,  -91109.9,  93295.8
29100, 29.191,  91419,  93664.3, 22.1371,  -91150.7,  93338.2
29200, 16.9628,  91345.1,  93588.2, 10.3699,  -91077.8,  93263.1
29300, 21.0775,  91407.2,  93651.8, 14.4498,  -91140.1,  93326.9
29400, 27.0477,  91391.6,  93636.2, 20.0362,  -91123.4,  93310.2
29500, 14.8655,  91353.4,  93596.5, 8.42514,  -91086.5,  93271.9
29600, 26.1408,  91422.1,  93667.3, 19.2883,  -91154.5,  93341.9
29700, 22.1993,  91363.9,  93607.7, 15.3878,  -91095.9,  93281.9
29800, 16.4802,  91376.3,  93619.9, 10.0338,  -91109.6,  93295.5
29900, 28.4619,  91417.6,  93662.9, 21.4632,  -91149.4,  93336.9
30000, 17.5374,  91347.1,  93590.2, 10.9563,  -91079.8,  93265.2
30100, 20.7509,  91405.8,  93650.4, 14.1539,  -91138.7,  93325.5
30200, 27.1023,  91391.7,  93636.3, 20.1186,  -91123.5,  93310.3
30300, 14.8906,  91354.5,  93597.7, 8.46356,  -91087.7,  93273.1
30400, 26.1724,  91420.5,  93665.6, 19.3356,  -91152.9,  93340.2
30500, 21.9402,  91364.8,  93608.6, 15.1492,  -91096.9,  93283
30600, 16.9515,  91376.8,  93620.5, 10.4903,  -91110.2,  93296.1
30700, 27.9283,  91415.6,  93660.8, 20.9505,  -91147.5,  93334.9
30800, 17.917,  91349.6,  93592.7, 11.3185,  -91082.3,  93267.7
30900, 20.6697,  91403.9,  93648.4, 14.0609,  -91136.8,  93323.6
31000, 26.9278,  91392.2,  93636.9, 19.9397,  -91124.1,  93310.9
31100, 15.2012,  91355.2,  93598.4, 8.74215,  -91088.4,  93273.8
31200, 25.9386,  91419.3,  93664.4, 19.0867,  -91151.6,  93339
31300, 22.0143,  91365.4,  93609.2, 15.1989,  -91097.6,  93283.7
31400, 17.1073,  91377.6,  93621.3, 10.6079,  -91110.8,  93296.8
31500, 27.7491,  91413.6,  93658.7, 20.7538,  -91145.6,  93332.9
31600, 17.976,  91351.9,  93595.2, 11.3454,  -91084.6,  93270.1
31700, 20.9056,  91402.2,  93646.7, 14.2582,  -91135.2,  93321.9
31800, 26.4768,  91392.6,  93637.2, 19.4806,  -91124.4,  93311.2
31900, 15.7745,  91356.2,  93599.4, 9.27045,  -91089.3,  93274.8
32000, 25.4669,  91417.8,  93662.9, 18.6085,  -91150.1,  93337.4
32100, 22.3044,  91366.4,  93610.2, 15.4652,  -91098.6,  93284.7
32200, 17.0521,  91377.9,  93621.6, 10.5359,  -91111,  93297
32300, 27.7306,  91412.2,  93657.3, 20.732,  -91144.2,  93331.4
32400, 17.8924,  91353.7,  93597, 11.2598,  -91086.2,  93271.8
32500, 21.2071,  91401.2,  93645.6, 14.5477,  -91134.1,  93320.8
32600, 25.9821,  91392.4,  93637, 19.0124,  -91124.2,  93311
32700, 16.3151,  91357.7,  93600.9, 9.8015,  -91090.7,  93276.2
32800, 25.0262,  91415.9,  93660.9, 18.1971,  -91148.2,  93335.4
32900, 22.495,  91367.8,  93611.7, 15.6707,  -91100,  93286.1
33000, 17.0784,  91377.7,  93621.5, 10.5795,  -91110.8,  93296.8
33100, 27.5649,  91411.3,  93656.3, 20.5993,  -91143.2,  93330.5
33200, 17.9604,  91354.9,  93598.3, 11.3521,  -91087.5,  93273.1
33300, 21.2935,  91400.5,  93645, 14.6543,  -91133.4,  93320.1
33400, 25.7144,  91391.8,  93636.4, 18.7858,  -91123.7,  93310.5
33500, 16.5879,  91359.3,  93602.6, 10.0886,  -91092.3,  93277.9
33600, 24.8488,  91413.8,  93658.8, 18.0504,  -91146.2,  93333.4
33700, 22.4136,  91369.2,  93613.1, 15.6164,  -91101.4,  93287.6
33800, 17.3672,  91377.4,  93621.2, 10.8751,  -91110.6,  93296.6
33900, 27.149,  91410.4,  93655.4, 20.2154,  -91142.4,  93329.6
34000, 18.2925,  91356.1,  93599.5, 11.6853,  -91088.8,  93274.5
34100, 21.1345,  91399.8,  93644.2, 14.504,  -91132.7,  93319.4
34200, 25.7102,  91391.4,  93635.9, 18.7894,  -91123.4,  93310.2
34300, 16.6376,  91360.6,  93604, 10.1322,  -91093.7,  93279.3
34400, 24.8991,  91412.1,  93657, 18.0921,  -91144.6,  93331.7
34500, 22.1732,  91370.3,  93614.2, 15.3759,  -91102.5,  93288.7
34600, 17.8134,  91377.5,  93621.3, 11.2883,  -91110.7,  93296.7
34700, 26.6477,  91409.2,  93654.2, 19.7158,  -91141.3,  93328.4
34800, 18.7184,  91357.6,  93601, 12.0754,  -91090.3,  93276
34900, 20.9348,  91398.9,  93643.3, 14.2853,  -91131.7,  93318.4
35000, 25.7501,  91391.3,  93635.9, 18.8069,  -91123.4,  93310.1
35100, 16.6969,  91361.6,  93605, 10.1625,  -91094.6,  93280.3
35200, 24.9269,  91410.8,  93655.7, 18.0924,  -91143.3,  93330.4
35300, 22.0141,  91371.1,  93615, 15.2013,  -91103.3,  93289.4
35400, 18.1532,  91377.9,  93621.7, 11.59,  -91111,  93297
35500, 26.2903,  91407.9,  93652.8, 19.3535,  -91139.9,  93327
