    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
13300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
13900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
14900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
15900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
16900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
17900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
18900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
19900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
20900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
21900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
22900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
23900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
24900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
25900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
26900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
27900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
28900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
29900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
30900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
31900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
32900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
33900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
34900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35400, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35500, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35600, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35700, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35800, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
35900, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
36000, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
36100, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
36200, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
36300, 2543.3,  55575.2,  57123.6, 2531.69,  -55620,  57169.3
