    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
8300, 26.1211,  75018,  76965.2, 22.9381,  -75045.6,  76993
8400, 18.6436,  74979.3,  76925.7, 15.5631,  -75007,  76953.5
8500, 22.5315,  74929.5,  76874.8, 19.41,  -74957,  76902.4
8600, 35.4222,  74888.2,  76832.5, 32.4107,  -74915.9,  76860.4
8700, 52.0428,  74873,  76816.9, 48.9455,  -74900.5,  76844.6
8800, 65.6357,  74889,  76833.1, 62.5866,  -74916.8,  76861.1
8900, 71.1375,  74927.9,  76872.9, 68.0315,  -74955.5,  76900.6
9000, 66.6818,  74972.6,  76918.5, 63.5672,  -75000.5,  76946.6
9100, 54.28,  75006,  76952.7, 51.1232,  -75033.6,  76980.4
9200, 39.0633,  75015.7,  76962.7, 35.9141,  -75043.5,  76990.6
9300, 27.2435,  74999.6,  76946.4, 24.1299,  -75027.2,  76974.1
9400, 23.3885,  74963.8,  76909.8, 20.2632,  -74991.5,  76937.7
9500, 28.6671,  74922.9,  76868.1, 25.5974,  -74950.4,  76895.7
9600, 40.5919,  74893.5,  76837.9, 37.5215,  -74921.2,  76865.7
9700, 54.1223,  74887.4,  76831.6, 51.0667,  -74915,  76859.4
9800, 64.0213,  74906.2,  76850.7, 60.9279,  -74933.9,  76878.6
9900, 66.527,  74940.8,  76886.1, 63.4252,  -74968.6,  76914
10000, 60.9191,  74976.6,  76922.7, 57.8023,  -75004.4,  76950.6
10100, 49.6819,  75000,  76946.6, 46.5294,  -75027.7,  76974.5
10200, 37.3888,  75002.6,  76949.4, 34.2617,  -75030.3,  76977.2
10300, 29.0431,  74984.3,  76930.7, 25.9061,  -75011.9,  76958.5
10400, 27.7629,  74952.4,  76898.2, 24.6916,  -74980.1,  76926
10500, 33.8,  74919.9,  76865, 30.6855,  -74947.5,  76892.7
10600, 44.3534,  74900,  76844.5, 41.3107,  -74927.6,  76872.3
10700, 55.1857,  74900.4,  76844.9, 52.0921,  -74928,  76872.6
10800, 61.9923,  74919.9,  76864.8, 58.9215,  -74947.7,  76892.7
10900, 62.358,  74950,  76895.5, 59.2267,  -74977.6,  76923.3
11000, 56.2628,  74977.8,  76923.9, 53.1542,  -75005.7,  76951.9
11100, 46.3893,  74993.3,  76939.8, 43.2495,  -75020.9,  76967.6
11200, 36.7458,  74990.8,  76937.3, 33.6144,  -75018.5,  76965.2
11300, 31.1661,  74972.1,  76918.2, 28.054,  -74999.6,  76945.9
11400, 31.7188,  74944.5,  76890.1, 28.6224,  -74972.2,  76917.9
11500, 37.8979,  74919.5,  76864.5, 34.8231,  -74947.1,  76892.3
11600, 47.0322,  74907,  76851.6, 43.9427,  -74934.7,  76879.5
11700, 55.403,  74911.7,  76856.4, 52.3331,  -74939.3,  76884.2
11800, 59.8119,  74930.8,  76875.9, 56.7113,  -74958.5,  76903.8
11900, 58.6565,  74956,  76901.6, 55.5452,  -74983.7,  76929.5
12000, 52.5926,  74977.2,  76923.3, 49.4646,  -75004.9,  76951.2
12100, 44.163,  74986.4,  76932.7, 41.038,  -75014.1,  76960.6
12200, 36.8096,  74980.6,  76926.9, 33.6915,  -75008.2,  76954.7
12300, 33.4179,  74962.5,  76908.4, 30.2965,  -74990.1,  76936.2
