100, 0.0918301, 22.2525, 14.6994, 19616.4
200, 0.0373265, 4.24905, 3.04581, 5730.52
300, 0.0069959, 1.32948, 0.451252, 1129.14
400, 0.00276461, 0.825601, 0.205153, 405.251
500, 0.00136982, 0.181948, 0.0819428, 243.59
600, 0.000221159, 0.0718054, 0.0263724, 45.6699
700, 0.000164534, 0.0369636, 0.00875674, 24.6356
800, 5.78487e-05, 0.00530173, 0.00360036, 10.2011
900, 1.75923e-05, 0.0059426, 0.00218706, 2.8191
1000, 1.28982e-05, 0.00181273, 0.0014675, 2.1638
1100, 3.92213e-06, 0.00064664, 0.000748101, 0.786758
1200, 2.33492e-06, 0.000418574, 0.000390053, 0.436157
1300, 1.14154e-06, 0.000102251, 0.000270605, 0.221067
1400, 5.92559e-07, 7.88779e-05, 0.000138024, 0.123765
1500, 3.82874e-07, 3.91614e-05, 7.82807e-05, 0.0789438
1600, 2.07038e-07, 1.7791e-05, 5.86873e-05, 0.0425236
1700, 1.33695e-07, 1.346e-05, 3.24303e-05, 0.0279246
1800, 8.22956e-08, 7.83239e-06, 1.70677e-05, 0.0172364
1900, 4.40621e-08, 3.72492e-06, 1.23736e-05, 0.00900217
2000, 2.70559e-08, 2.69702e-06, 6.67406e-06, 0.00566305
2100, 1.68332e-08, 1.61406e-06, 3.47166e-06, 0.00353925
2200, 9.21962e-09, 7.76014e-07, 2.5778e-06, 0.00189349
2300, 5.76256e-09, 5.61563e-07, 1.46629e-06, 0.00120453
2400, 3.66048e-09, 3.52512e-07, 7.4906e-07, 0.000770273
2500, 1.9965e-09, 1.67676e-07, 5.47831e-07, 0.000409484
2600, 1.21495e-09, 1.17812e-07, 3.1375e-07, 0.000253289
2700, 7.69088e-10, 7.49869e-08, 1.56153e-07, 0.000161989
2800, 4.21388e-10, 3.54796e-08, 1.14107e-07, 8.65914e-05
2900, 2.54935e-10, 2.45035e-08, 6.74169e-08, 5.30878e-05
3000, 1.64139e-10, 1.60678e-08, 3.33333e-08, 3.46042e-05
3100, 9.05566e-11, 7.65771e-09, 2.40513e-08, 1.86312e-05
3200, 5.40089e-11, 5.12802e-09, 1.45125e-08, 1.12173e-05
3300, 3.47895e-11, 3.43292e-09, 7.06225e-09, 7.33773e-06
3400, 1.9276e-11, 1.63929e-09, 5.02426e-09, 3.97121e-06
3500, 1.13521e-11, 1.06749e-09, 3.10508e-09, 2.35385e-06
3600, 7.37431e-12, 7.31126e-10, 1.50576e-09, 1.55622e-06
3700, 4.12447e-12, 3.53404e-10, 1.05269e-09, 8.51264e-07
