100, 0.146742, 28.4929, 30.3441, 31263.3
200, 0.078733, 8.21605, 18.1869, 15500.8
300, 0.0573247, 6.90029, 13.7771, 11792.9
400, 0.0506022, 3.71286, 13.669, 10778
500, 0.0452357, 3.9513, 11.6791, 9542
600, 0.0461025, 4.00082, 11.8761, 9737.44
700, 0.0439945, 3.83851, 11.025, 9254.34
800, 0.0427467, 3.86925, 10.5981, 8964.43
900, 0.04172, 3.71184, 10.2628, 8754.94
1000, 0.0402624, 3.59909, 9.80993, 8423.07
1100, 0.0390591, 3.46755, 9.52703, 8184.98
1200, 0.037841, 3.28647, 9.23971, 7926.82
1300, 0.0365976, 3.15447, 8.98331, 7675.23
1400, 0.0354064, 2.91644, 8.76961, 7439.22
1500, 0.0341617, 2.78288, 8.55398, 7183.42
1600, 0.0329798, 2.53639, 8.35076, 6953.58
1700, 0.0317352, 2.4001, 8.1454, 6696.37
1800, 0.0306415, 2.21555, 7.93922, 6479.53
1900, 0.0295084, 2.10137, 7.71997, 6245.36
2000, 0.0285607, 2.02255, 7.50894, 6048.68
2100, 0.0276682, 1.97033, 7.27861, 5862.54
2200, 0.0268821, 1.97856, 7.06184, 5690.27
2300, 0.0262614, 1.99653, 6.83728, 5555.6
2400, 0.0256188, 2.02903, 6.61977, 5409.7
2500, 0.0251876, 2.08091, 6.41699, 5309
2600, 0.0246445, 2.09179, 6.21081, 5186.21
2700, 0.0242673, 2.12971, 6.03761, 5095.18
2800, 0.0237638, 2.10563, 5.85483, 4985.89
2900, 0.0233287, 2.09487, 5.70864, 4886.48
3000, 0.0228057, 2.04091, 5.55552, 4777.78
3100, 0.022264, 1.96941, 5.42892, 4663.22
3200, 0.021676, 1.89402, 5.30203, 4543.41
3300, 0.0210423, 1.77501, 5.18672, 4416.69
3400, 0.0203817, 1.68585, 5.0748, 4282.5
3500, 0.0197114, 1.55107, 4.96358, 4151.37
3600, 0.0190187, 1.4597, 4.85305, 4010.38
3700, 0.0183774, 1.34889, 4.74066, 3883.68
3800, 0.0177303, 1.27466, 4.62242, 3751.27
3900, 0.0171683, 1.2181, 4.50535, 3636.06
4000, 0.0166406, 1.18288, 4.37901, 3526.24
4100, 0.0161809, 1.18031, 4.25674, 3426.85
4200, 0.0157995, 1.18809, 4.12907, 3344.06
4300, 0.0154371, 1.2099, 4.00519, 3261.86
4400, 0.0151695, 1.23947, 3.88515, 3199.79
4500, 0.0148764, 1.2554, 3.76644, 3132.23
4600, 0.0146522, 1.27893, 3.66079, 3078.49
4700, 0.0143827, 1.27473, 3.55456, 3018.43
4800, 0.0141348, 1.27166, 3.46478, 2961.84
4900, 0.0138453, 1.24485, 3.37514, 2900.61
5000, 0.0135366, 1.20784, 3.29848, 2835.23
5100, 0.0131988, 1.16194, 3.22394, 2766.19
5200, 0.0128294, 1.09677, 3.15562, 2691.97
5300, 0.0124404, 1.03851, 3.08972, 2613.58
5400, 0.0120385, 0.961226, 3.02439, 2534.57
5500, 0.0116255, 0.900755, 2.95931, 2451.41
5600, 0.0112318, 0.833708, 2.89261, 2373.47
5700, 0.0108416, 0.785295, 2.82296, 2294.16
5800, 0.0104925, 0.74791, 2.75244, 2222.86
5900, 0.0101681, 0.725306, 2.67749, 2155.37
6000, 0.00988574, 0.721121, 2.60318, 2094.72
6100, 0.00964603, 0.725775, 2.52633, 2042.5
6200, 0.00942964, 0.73952, 2.4508, 1993.44
6300, 0.00925937, 0.757299, 2.37714, 1953.93
6400, 0.00908767, 0.76998, 2.30491, 1913.97
6500, 0.00894741, 0.783226, 2.23886, 1880.5
6600, 0.0087888, 0.783671, 2.17443, 1844.64
6700, 0.00863638, 0.780662, 2.11795, 1810.1
6800, 0.00846078, 0.765241, 2.06354, 1772.69
6900, 0.00827132, 0.742219, 2.01574, 1732.77
7000, 0.00806145, 0.712555, 1.97017, 1689.98
7100, 0.00783342, 0.673253, 1.92807, 1644.15
7200, 0.00759106, 0.634562, 1.88731, 1595.64
7300, 0.00734096, 0.588428, 1.84722, 1546.29
7400, 0.00708597, 0.548835, 1.80673, 1495.28
7500, 0.00684019, 0.508941, 1.76545, 1446.38
7600, 0.00660154, 0.479005, 1.72226, 1397.95
7700, 0.00638595, 0.457041, 1.67817, 1353.71
7800, 0.00618907, 0.444932, 1.63188, 1312.51
7900, 0.0060184, 0.443099, 1.58531, 1275.69
8000, 0.00587318, 0.447467, 1.53794, 1243.68
8100, 0.00574547, 0.456515, 1.491, 1214.52
8200, 0.00564079, 0.467103, 1.44559, 1190.04
8300, 0.00553958, 0.475112, 1.40136, 1166.32
8400, 0.00545081, 0.481338, 1.36066, 1145.3
8500, 0.005354, 0.481114, 1.3218, 1123.39
8600, 0.00525679, 0.476984, 1.28717, 1101.67
8700, 0.00514608, 0.466346, 1.25457, 1078.18
8800, 0.00502628, 0.45052, 1.22542, 1053.18
8900, 0.0048937, 0.430752, 1.19795, 1026.25
9000, 0.00475101, 0.406046, 1.17229, 997.652
9100, 0.00460025, 0.381012, 1.14739, 967.568
9200, 0.00444573, 0.353356, 1.12279, 936.992
9300, 0.00429013, 0.328826, 1.0978, 905.904
9400, 0.0041406, 0.305876, 1.07226, 876
9500, 0.0039979, 0.288625, 1.04561, 846.975
9600, 0.00386903, 0.276954, 1.01827, 820.355
9700, 0.00375335, 0.271288, 0.989864, 795.959
9800, 0.0036532, 0.271388, 0.961188, 774.19
9900, 0.0035683, 0.275079, 0.932306, 755.273
10000, 0.00349413, 0.280919, 0.903791, 738.227
10100, 0.0034318, 0.287239, 0.876304, 723.573
10200, 0.00337226, 0.291825, 0.849809, 709.589
10300, 0.0033174, 0.294696, 0.825337, 696.717
10400, 0.00325849, 0.293893, 0.802288, 683.446
10500, 0.00319713, 0.290231, 0.781552, 669.923
10600, 0.00312821, 0.282914, 0.762277, 655.373
10700, 0.00305283, 0.272408, 0.744822, 639.785
10800, 0.0029701, 0.259553, 0.728434, 623.049
10900, 0.0028814, 0.244151, 0.712952, 605.326
11000, 0.00278836, 0.228401, 0.697852, 586.796
11100, 0.00269364, 0.211833, 0.682808, 568.022
11200, 0.00259919, 0.197027, 0.66746, 549.149
11300, 0.00250887, 0.183903, 0.651695, 531.01
11400, 0.00242378, 0.174215, 0.635273, 513.648
11500, 0.00234718, 0.168181, 0.618385, 497.731
11600, 0.00227925, 0.165762, 0.600955, 483.297
11700, 0.00222059, 0.166563, 0.583358, 470.453
11800, 0.00217091, 0.169342, 0.565747, 459.279
11900, 0.00212765, 0.173058, 0.548437, 449.269
12000, 0.00209047, 0.176769, 0.531807, 440.5
12100, 0.002055, 0.179308, 0.515908, 432.168
12200, 0.00202107, 0.180504, 0.501206, 424.278
12300, 0.00198475, 0.179525, 0.487492, 416.153
12400, 0.00194601, 0.176626, 0.47508, 407.72
12500, 0.00190281, 0.171608, 0.463624, 398.656
12600, 0.00185537, 0.164689, 0.453155, 388.916
12700, 0.00180365, 0.156395, 0.443318, 378.491
12800, 0.0017485, 0.146791, 0.43394, 367.498
12900, 0.00169107, 0.136979, 0.424734, 356.079
13000, 0.00163303, 0.127042, 0.415498, 344.559
13100, 0.00157573, 0.118208, 0.406041, 333.094
13200, 0.00152126, 0.110732, 0.396287, 322.109
13300, 0.00147053, 0.105395, 0.386145, 311.713
13400, 0.00142509, 0.102362, 0.37571, 302.212
13500, 0.00138516, 0.101486, 0.364999, 293.665
13600, 0.00135083, 0.102393, 0.354205, 286.087
13700, 0.00132172, 0.104341, 0.343465, 279.481
13800, 0.00129636, 0.106658, 0.332957, 273.577
13900, 0.00127411, 0.10879, 0.3229, 268.32
14000, 0.00125276, 0.11013, 0.313355, 263.316
14100, 0.00123173, 0.110518, 0.304531, 258.469
14200, 0.00120915, 0.109592, 0.296359, 253.46
14300, 0.00118469, 0.107431, 0.288935, 248.195
14400, 0.00115753, 0.104025, 0.282104, 242.534
14500, 0.0011277, 0.099502, 0.275819, 236.447
14600, 0.00109538, 0.0941888, 0.269892, 229.954
14700, 0.00106113, 0.088216, 0.264195, 223.139
14800, 0.00102574, 0.0821547, 0.258566, 216.108
14900, 0.00099024, 0.0762073, 0.252882, 209.05
15000, 0.000955525, 0.0709934, 0.247043, 202.091
15100, 0.000922749, 0.0667647, 0.241006, 195.454
