    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
14400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
14500, 163.305,  91958.1,  94170.7, 133.978,  -91676.7,  93791.1
14600, 163.307,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
14700, 163.305,  91958.1,  94170.7, 133.978,  -91676.7,  93791.1
14800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
14900, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
15000, 163.305,  91958.1,  94170.7, 133.978,  -91676.7,  93791.1
15100, 163.307,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
15200, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
15300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
15400, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
15500, 163.305,  91958.1,  94170.7, 133.978,  -91676.7,  93791.1
15600, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
15700, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
15800, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
15900, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
16000, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16100, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
16200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16300, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16400, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
16500, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16800, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
16900, 163.306,  91958.1,  94170.7, 133.976,  -91676.7,  93791.1
17000, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17300, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17800, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
17900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18300, 163.305,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
18900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
